,NAME,DEVELOPER,PUBLISHER,BASE PRICE,SUCCESS,Action,Adventure,Casual,Early Access,Free to Play,Indie,Massively Multiplayer,Movie,RPG,Racing,Simulation,Sports,Strategy,LAN Co-op,Online Co-op,Online PvP,Shared/Split Screen Co-op,Shared/Split Screen PvP,Single-player,NEGATIVE REVIEWS,POSITIVE REVIEWS,TOTAL REVIEWS,ALL TIME PEAK,positive_review_rate,peak_ratio,log_negative_reviews,log_positive_reviews,log_total_reviews,log_all_time_peak
2370,Sheltered 2,Unicube,Team17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,990,898,1888,2141,0.475635593220339,0.0177487155534797,6.89871453432999,6.80128303447162,7.54380286750151,7.66949525100769
2371,PowerWash Simulator,FuturLab,Square Enix,24.99,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1098,41250,42348,10503,0.974071975063757,0.315338474721508,7.00215595440362,10.6274306338932,10.6537000870505,9.25951141598263
2372,Dark Roll: Free Kick Challenge,Pawel Zajac (Artbarian Games),Pawel Zajac (Artbarian Games),0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,222,903,1125,1633,0.802666666666667,0.0030618493570116,5.40717177146012,6.80682936039218,7.02642680869964,7.39878627541995
2373,Time Wasters,Proton Studio,Proton Studio,4.99,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,208,1956,2164,1012,0.903881700554529,0.0474308300395257,5.34233425196481,7.57916796739608,7.68017564043659,6.92067150424868
2374,Warpips,Skirmish Mode Games,Daedalic Entertainment,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,457,3451,3908,2095,0.883060388945752,0.0128878281622912,6.12686918411419,8.14670905220332,8.27103686579295,7.64778604544093
2375,Townscaper,Oskar Stålberg,Raw Fury,5.99,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,799,18857,19656,1162,0.959350834350834,0.0662650602409639,6.68461172766793,9.84469250602562,9.8861887879578,7.05875815251866
2376,3on3 FreeStyle: Rebound,Joycity,Joycity,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1067,1863,2930,641,0.635836177474403,0.436817472698908,6.97354301952014,7.53047999524554,7.98309894071089,6.46458830368996
2377,Corruption of Champions II,Salamander Studios,Salamander Studios,9.99,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,1391,1500,423,0.927333333333333,0.373522458628842,4.70048036579242,7.23849684089437,7.31388683163346,6.04973345523196
2378,The Medium,Bloober Team,"Bloober Team SA                      ,NA PUBLISHING INC.",49.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,873,6872,7745,1794,0.887282117495158,0.0061315496098104,6.77308037565554,8.83535597112161,8.9549318600747,7.49276030092238
2379,House of Detention,"Aniki,Male Union ♂",Dungeon Master,0.99,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,916,9202,10118,2512,0.909468274362522,0.001592356687898,6.82110747225646,9.12728479683886,9.22217012372976,7.82923253754359
2380,Forza Horizon 4,Playground Games,Xbox Game Studios,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,22052,188354,210406,40228,0.895193102858283,0.184274634582878,10.0012039260422,12.1460837590912,12.2567990292542,10.6023434075631
2381,The Riftbreaker: Prologue,EXOR Studios,"EXOR Studios,Surefire.Games",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,180,3911,4091,1101,0.95600097775605,0.0054495912806539,5.19849703126583,8.27180403115471,8.31678912707152,7.00488198971286
2382,Redfall,Arkane Austin,Bethesda Softworks,69.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2604,1280,3884,1560,0.329557157569516,0.0288461538461538,7.86518795418747,7.15539630189673,8.26487826280175,7.35308192051543
2383,SaGa Frontier Remastered,"Square Enix,Bullets",Square Enix,24.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40,479,519,2551,0.922928709055877,0.0109760878087025,3.71357206670431,6.17378610390194,6.25382881157547,7.84463264446468
2384,"Warhammer 40,000: Battlesector",Black Lab Games,Slitherine Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,444,3824,4268,2589,0.895970009372071,0.115874855156431,6.09807428216624,8.24931374626064,8.35913488675796,7.85941315469358
2385,Peglin,Red Nexus Games Inc.,"Red Nexus Games Inc.,IndieArk",19.99,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1862,8456,10318,3748,0.819538670284939,0.130202774813234,7.52994337060159,9.04274977978222,9.24174213511571,8.22924441673591
2386,暖雪 Warm Snow,BadMudStudio,bilibili,17.99,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2338,30823,33161,44545,0.929495491692048,0.0627679874284432,7.75747876658418,10.336048886306,10.4091599210613,10.7042776421114
2387,The Spike,SUNCYAN studio,PsychoFlux Entertainment,4.99,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,171,1937,2108,236,0.91888045540797,0.322033898305085,5.14749447681345,7.56941179245071,7.65396918047877,5.46806014113513
2388,Ghost of Dragon,Meta Interaction,Meta Interaction,19.99,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,436,331,767,2312,0.431551499348109,0.0025951557093425,6.07993319509559,5.80513496891649,6.64378973314767,7.74630066223144
2389,Labyrinthine,Valko Game Studios,Valko Game Studios,9.99,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2043,12509,14552,2537,0.859606926882903,0.114308238076468,7.6226639513236,9.43428360346096,9.58555243691333,7.83913164827433
2390,SCP: Nine-Tailed Fox,Third Subdivision Studios,Third Subdivision Studios,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,766,2238,3004,461,0.745006657789614,0.0455531453362256,6.64248680136726,7.71378461659875,8.00803284696931,6.13556489108174
2391,The Outlast Trials,Red Barrels,Red Barrels,29.99,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2845,41478,44323,36332,0.935812106581233,0.0363316084993945,7.9536697786498,10.632942554049,10.6992815700562,10.5004816981892
2392,Agrou,Osmose Studio,Wankil Studio,4.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,292,2330,2622,1257,0.888634630053394,0.0175019888623707,5.68017260901707,7.75405263903576,7.87207397986687,7.13727843726039
2393,Lost Ruins,ALTARI GAMES,DANGEN Entertainment,19.99,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,612,4164,4776,1139,0.871859296482412,0.0158033362598771,6.41836493593621,8.33447155460094,8.47156801338996,7.03878354138854
2394,Barro Racing,SC Jogos,SC Jogos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,132,710,842,1299,0.843230403800475,0.0015396458814472,4.89034912822175,6.56667242980324,6.73696695800186,7.17011954344963
2395,Craftopia,Pocketpair,Pocketpair,24.99,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4618,15064,19682,26449,0.765369373031196,0.0110023063253809,8.43793351043061,9.6201294515644,9.88751059801299,10.1830114372864
2396,Ravenbound,Systemic Reaction™,Systemic Reaction™,29.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,407,472,879,413,0.536973833902162,0.0121065375302663,6.01126717440416,6.15909538849193,6.77992190747225,6.02586597382531
2397,GRID Legends,Codemasters,Electronic Arts,59.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,625,1807,2432,455,0.743009868421053,0.32967032967033,6.4393503711001,7.49997654095212,7.79688034278352,6.12249280951439
2398,Kingdoms Reborn,Earthshine,Earthshine,19.99,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,711,7161,7872,3984,0.90967987804878,0.335090361445783,6.56807791141198,8.87654455055838,8.97119446318447,8.29029259122431
2399,Cult of the Lamb,Massive Monster,Devolver Digital,24.99,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3616,67341,70957,56262,0.949039559169638,0.0422843126799616,8.1934002319521,11.1175393923037,11.1698434316934,10.9377924044757
2400,shapez,Tobias Springer,"tobspr Games,Doyoyo Games",9.99,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,379,10543,10922,2582,0.965299395715071,0.133617350890782,5.94017125272043,9.26331225674229,9.29862593684354,7.85670679309584
2401,Cassette Beasts,Bytten Studio,Raw Fury,19.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,213,5917,6130,2764,0.965252854812398,0.0513748191027496,5.36597601502185,8.68575383296015,8.72111314776269,7.92479591395644
2402,Stranded: Alien Dawn,Haemimont Games,Frontier Foundry,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1063,6231,7294,8778,0.854263778448039,0.163249031670084,6.96979066990159,8.73745258755058,8.89494446095689,9.08011778492621
2403,Made in Abyss: Binary Star Falling into Darkness,Chime Corporation,"Spike Chunsoft Co., Ltd.",59.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,330,1131,1461,2039,0.774127310061602,0.0063756743501716,5.80211837537706,7.03174125876313,7.28756064030972,7.62070508683826
2404,Easy Red 2,Marco Amadei,Corvostudio di Amadei Marco,8.99,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,364,3428,3792,304,0.904008438818565,0.401315789473684,5.89989735358249,8.14002395246292,8.2409125416889,5.72031177660741
2405,Nioh 2 – The Complete Edition,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",49.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4492,34459,38951,41273,0.88467561808426,0.0635766724008432,8.41027590907016,10.4475545100819,10.5700853978625,10.6279880407541
2406,Sons Of The Forest,Endnight Games Ltd,Newnight,29.99,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25604,154916,180520,411804,0.85816530024374,0.0863056211207273,10.1505429238967,11.9506447686077,12.103602393478,12.9283052153185
2407,Need for Speed™ Hot Pursuit Remastered,Stellar Entertainment Limited,Electronic Arts,29.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1639,6797,8436,1204,0.805713608345187,0.205980066445183,7.40245152081824,8.82438373025606,9.04038207416563,7.09423484592476
2408,Mass Effect™ Legendary Edition,BioWare,Electronic Arts,59.99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3777,39647,43424,59650,0.913020449521002,0.059010896898575,8.23695004806146,10.5877957844289,10.6787905911093,10.9962661918449
2409,SpiderHeck,Neverjam,tinyBuild,14.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,360,4090,4450,3011,0.919101123595506,0.0275655928263036,5.88887795833288,8.3165447179294,8.40088406901585,8.01035958891978
2410,Wild West Dynasty,Moon Punch Studio,Toplitz Productions,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1065,504,1569,2576,0.321223709369025,0.0023291925465838,6.97166860472579,6.22455842927536,7.35883089834235,7.85438121065236
2411,Stolen Realm,Burst2Flame Entertainment,Burst2Flame Entertainment,19.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,236,1772,2008,1506,0.882470119521912,0.0644090305444887,5.46806014113513,7.48042830607421,7.60539236481493,7.3178761986265
2412,Becastled,Mana Potion Studios,Mana Potion Studios,14.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,753,3756,4509,1310,0.833000665335995,0.0267175572519084,6.62539236800796,8.23137604557397,8.41405243249672,7.1785454837637
2413,F.I.S.T.: Forged In Shadow Torch,TiGames,bilibili,29.99,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,655,5105,5760,4991,0.886284722222222,0.0074133440192346,6.48616078894409,8.53817159780143,8.65886634973238,8.51559191004926
2414,Big Ambitions,Hovgaard Games,Hovgaard Games,22.99,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,493,7044,7537,10873,0.93458935916147,0.068610319139152,6.20253551718792,8.86007342433278,8.92771217382708,9.29412989770587
2415,Stray,BlueTwelve Studio,Annapurna Interactive,29.99,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3657,131200,134857,51455,0.972882386527952,0.011757846662132,8.20467182895081,11.7844857774143,11.8119776519843,10.8484823525386
2416,Thief Simulator 2,"CookieDev,Ultimate Games S.A.",PlayWay S.A.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,252,2734,2986,4144,0.915606162089752,0.0395752895752896,5.53338948872752,7.91388671485608,8.00202481821611,8.3296580675694
2417,Song of Nunu: A League of Legends Story,Tequila Works,Riot Forge,29.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86,1921,2007,992,0.957149975087195,0.0191532258064516,4.46590811865458,7.56112158953024,7.60489448081162,6.90073066404517
2418,Wordle,PreoNus Games,Gigantum Games,19.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126,611,737,3923,0.829036635006784,0.0020392556716798,4.84418708645859,6.41673228251233,6.60394382460047,8.27486682068525
2419,Furry Love,Red Six Development,Red Six Publishing,0.99,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1212,6128,7340,2440,0.834877384196185,0.0032786885245901,7.10085190894405,8.72078688348573,8.90123035211078,7.80016307039296
2420,Action Taimanin,LiLith,Infini-Brain inc.,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2861,14386,17247,2833,0.83411607815852,0.525238263325097,7.9592759601164,9.57408030003703,9.75545147370872,7.94944442025063
2421,Len's Island,Flow Studio,Flow Studio,24.99,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,435,2737,3172,1537,0.862862547288777,0.0325309043591412,6.07764224334903,7.91498300584839,8.06243279158319,7.33823815006559
2422,Floodland,Vile Monarch,Ravenscourt,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,347,463,810,789,0.571604938271605,0.0215462610899873,5.85220247977447,6.13988455222626,6.69826805411541,6.67203294546107
2423,Against the Storm,Eremite Games,Hooded Horse,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1043,20914,21957,12832,0.952498064398597,0.213996259351621,6.95081476844258,9.9482218838763,9.99688681679468,9.45977525724446
2424,NOBUNAGA'S AMBITION: Awakening,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,505,1368,1873,11717,0.730379071009076,0.17513015276948,6.22653666928747,7.22183582528845,7.53583046279837,9.36888140010473
2425,Risk of Rain Returns,Hopoo Games,Gearbox Publishing,14.99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2484,23398,25882,41838,0.904025963990418,0.0119508580716095,7.81802793853073,10.0604485653899,10.1613416615257,10.6415841978796
2426,Potion Permit,MassHive Media,PQube,19.99,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,761,3006,3767,4894,0.797982479426599,0.0179812014711892,6.63594655568665,8.00869818298853,8.23429963569625,8.49596955496461
2427,Sniper Ghost Warrior Contracts 2,Underdog Studio,CI Games,39.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1560,8470,10030,6961,0.844466600199402,0.0647895417325097,7.35308192051543,9.04440384443155,9.21343557688349,8.84822206837138
2428,Mr. Prepper: Prologue,Rejected Games,"PlayWay S.A.,Rejected Games",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,413,2059,2472,770,0.832928802588997,0.0246753246753247,6.02586597382531,7.63046126178363,7.81318726752142,6.64768837356333
2429,DYNASTY WARRIORS 9 Empires,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",59.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,823,804,1627,3104,0.494161032575292,0.0273840206185567,6.71417052990947,6.69084227741856,7.39510754656249,8.04076899436758
2430,We Were Here Forever,Total Mayhem Games,Total Mayhem Games,17.99,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1035,11304,12339,8369,0.916119620714807,0.067869518460987,6.94312242281943,9.33300038471207,9.42060129745938,9.03240916348352
2431,Dealer's Life 2,Abyte Entertainment,Abyte Entertainment,14.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,519,2896,3415,2854,0.848023426061493,0.0437981779957954,6.25382881157547,7.97143099776935,8.13622555490846,7.95682712209011
2432,Deliver Us Mars,KeokeN Interactive,Frontier Foundry,29.99,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,452,1399,1851,881,0.755807671528903,0.0351872871736663,6.11589212548303,7.24422751560335,7.52402141520612,6.78219205600679
2433,Sign of Silence,Renderise,Renderise,4.99,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1051,1196,2247,1244,0.532265242545616,0.0048231511254019,6.95844839329766,7.08757370555797,7.71779621101358,7.12689080889881
2434,Cute Honey,Lovely Games,Lovely Games,1.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,490,4823,5313,1144,0.907773386034256,0.0122377622377622,6.19644412779452,8.48135873840702,8.57810012631976,7.04315991598834
2435,Patch Quest,Lychee Game Labs,Curve Games,14.99,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,124,2078,2202,2333,0.943687556766576,0.0132876125160737,4.8283137373023,7.63964228785801,7.69757534680234,7.7553388128465
2436,大千世界,滑稽工作室,滑稽工作室,3.99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,302,2011,2313,1422,0.869433635970601,0.0239099859353024,5.71373280550937,7.60688453121963,7.74673290775362,7.26052259808985
2437,Innocent Girl,"빌리 헤링턴,Red Six Development","Red Six Publishing,Enveloped Lion",0.99,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,96,289,385,3085,0.750649350649351,0.0025931928687196,4.57471097850338,5.66988092298052,5.95583736946483,8.03463103292311
2438,Furry Love 2,"빌리 헤링턴,Red Six Development",Red Six Publishing,0.99,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,575,3260,3835,2442,0.85006518904824,0.0032760032760032,6.35610766069589,8.08978917578932,8.25218543600333,7.80098207125774
2439,FreshWomen - Season 1,Oppai-Man,Oppai-Man,13.99,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,592,14648,15240,3338,0.961154855643045,0.0596165368484122,6.38519439899773,9.59212735272977,9.63174444388585,8.11342663994365
2440,Pharaoh: A New Era,Triskell Interactive,Dotemu,22.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1054,2737,3791,6250,0.721973094170404,0.07936,6.96129604591017,7.91498300584839,8.24064886337491,8.74049672993181
2441,Gord,Covenant.dev,Team17,34.99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,263,316,579,851,0.545768566493955,0.0376028202115159,5.57594910314632,5.75890177387728,6.36302810354046,6.74758652682932
2442,Ys IX: Monstrum Nox,"Nihon Falcom,PH3 GmbH,Engine Software BV","NIS America, Inc.",59.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,76,1398,1474,1352,0.948439620081411,0.0273668639053254,4.34380542185368,7.24351297466548,7.29641326877392,7.21007962817079
2443,SMASH LEGENDS,5minlab Corp.,5minlab Corp.,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2174,5419,7593,1446,0.713683655998946,0.291147994467497,7.68478394352278,8.59785109443369,8.93511374079175,7.27724772663148
2444,Zoo 2: Animal Park,KING Art,upjers,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247,893,1140,714,0.783333333333333,0.38655462184874,5.51342874616498,6.79570577517351,7.03966034986208,6.57228254269401
2445,Bomb Rush Cyberfunk,Team Reptile,Team Reptile,39.99,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,152,9344,9496,6915,0.983993260320135,0.0185104844540853,5.03043792139244,9.14259671988966,9.15873123824295,8.84159284680318
2446,Idle Slayer,Pablo Leban,Pablo Leban,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,864,5376,6240,1753,0.861538461538462,0.704506560182544,6.76272950693188,8.58988587680968,8.73889570493404,7.46965417293213
2447,RAILGRADE,Minakata Dynamics,"Minakata Dynamics,Gamera Games",29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,98,485,583,892,0.831903945111492,0.12780269058296,4.59511985013459,6.18620862390049,6.36990098282823,6.7945865808765
