"NAME","GENRES","DEVELOPER","PUBLISHER","RELEASE DATE","PLATFORMS","TAGS","SP/COOP/MP","BASE PRICE","NEGATIVE REVIEWS","POSITIVE REVIEWS","TOTAL REVIEWS","24-HR PEAK (2/28)","ALL TIME PEAK","positive_review_rate","peak_ratio","success","log_negative_reviews","log_positive_reviews","log_total_reviews","log_peak","log_all_time_peak"
"Dropzone","Action,Free to Play,Strategy,Early Access","Sparkypants Studios LLC","Sparkypants Studios LLC",2017-02-15,"Windows","Free to Play,Strategy,MOBA,Early Access,Action,PvP,Mechs,eSports,RTS,Sci-fi,Competitive,Indie,Online Co-Op,Co-op,Difficult,RPG,PvE,Character Customization,Futuristic,Tower Defense","Single-player,Online PvP,Online Co-op",0,263,606,869,0,1357,0.697353279631761,0,0,5.57594910314632,6.4085287910595,6.76849321164863,0,7.21376830811864
"Pikuniku","Action,Adventure,Casual,Indie","Arnaud De Bock,Rémi Forcadell,Alan Zucconi,Calum Bowen","Devolver Digital",2019-01-24,"Windows,macOS,SteamOS,Linu","Indie,Casual,Adventure,Puzzle,Co-op,Cute,Action,Multiplayer,Funny,Platformer,2D,Family Friendly,Local Co-Op,Great Soundtrack,Comedy,Singleplayer,Puzzle Platformer,Colorful,Dystopian ,Exploration","Single-player,Shared/Split Screen PvP,Shared/Split Screen Co-op",12.99,368,7877,8245,119,2084,0.955366889023651,0.0571017274472169,1,5.91079664404053,8.97182934353085,9.01748351326684,4.78749174278205,7.6425241342329
"Stormworks: Build and Rescue","Simulation","Geometa","Geometa",2020-09-17,"Windows,macO","Sandbox,Base Building,Immersive Sim,Open World,Building,Automation,PvP,Flight,Exploration,Tutorial,Sailing,Programming,Survival,Open World Survival Craft,Physics,Trains,Naval,Character Customization,First-Person,Third Person","Single-player,Online PvP,Online Co-op",24.99,4657,40253,44910,1786,6722,0.896303718548208,0.265694733710205,0,8.44634145044429,10.6029646567909,10.7124380325896,7.48829351515943,8.81328976246904
"Battlefleet Gothic: Armada 2","Strategy","Tindalos Interactive","Focus Entertainment",2019-01-24,"Windows","Space,Strategy,Warhammer 40K,RTS,Real Time Tactics,Sci-fi,Singleplayer,Games Workshop,Multiplayer,Violent,Co-op,Naval,Atmospheric,War,Naval Combat,Co-op Campaign,Tactical","Single-player,Online PvP,Online Co-op",19.99,2094,6792,8886,276,8938,0.764348413234301,0.030879391362721,0,7.64730883235624,8.8236479491913,9.09234481373847,5.62401750618734,9.09817900508785
"Dead In Vinland","Adventure,Indie,RPG,Simulation,Strategy","Ishtar Games","Ishtar Games",2018-04-12,"Windows,macO","RPG,Strategy,Adventure,Survival,Simulation,Indie,Turn-Based,Turn-Based Combat,Resource Management,Singleplayer,Perma Death,2D,Difficult,Atmospheric,Management,Vikings,Story Rich,Crafting,Choices Matter","Single-player",0,348,1232,1580,35,1332,0.779746835443038,0.0262762762762763,0,5.85507192220243,7.11720550316434,7.36581283720947,3.58351893845611,7.19518732017871
"Mistwood Heroes","Action,Adventure,Casual,Indie,RPG","Meepower","Volens Nolens Games",2016-12-30,"Windows","Hack and Slash,Turn-Based,Party-Based RPG,JRPG,RPG,2D,Top-Down,Historical,Horror,Post-apocalyptic,Psychological Horror,Turn-Based Combat,Action,Casual,Pixel Graphics,Anime,Magic,Medieval,Mystery,Adventure","Single-player",4.99,27,39,66,0,0,0.590909090909091,NA,0,3.3322045101752,3.68887945411394,4.20469261939097,0,0
"To The Capital","RPG","Kormishenkov Anton","Kormishenkov Anton",2016-12-28,"Windows,SteamOS,Linu","RPG,JRPG,Roguelike,Pixel Graphics","Single-player",1.99,23,46,69,0,1375,0.666666666666667,0,0,3.17805383034795,3.85014760171006,4.24849524204936,0,7.22693601849329
"Unalive","Action,Indie","RandomSpin","RandomSpin",2017-01-05,"Windows","Indie,Action,Roguelike,Perma Death","Single-player",4.99,70,156,226,2,2822,0.690265486725664,0.00070871722182849,0,4.26267987704132,5.05624580534831,5.4249500174814,1.09861228866811,7.94555542825349
"Mr. Triangle's Adventure","Adventure,Indie,RPG","Red Triangle Games","Red Triangle Games",2017-01-31,"Windows","Adventure,RPG,Indie","Single-player",1.99,13,28,41,0,0,0.682926829268293,NA,0,2.63905732961526,3.36729582998647,3.73766961828337,0,0
"Little Big Workshop","Simulation,Strategy","Mirage Game Studios","HandyGames",2019-10-17,"Windows,macO","Simulation,Strategy,Management,Building,Resource Management,Economy,Automation,Sandbox,Singleplayer,Indie,Cute,3D,Funny,Crafting,Base Building,City Builder,Casual,Tactical,Replay Value,Isometric","Single-player",19.99,482,2575,3057,73,2741,0.842329080798168,0.0266326158336374,0,6.18001665365257,7.85399308722424,8.02551638648901,4.30406509320417,7.91644286012226
"Them's Fightin' Herds","Action,Indie","Mane6, Inc.","Maximum Entertainment",2020-04-30,"Windows,macOS,SteamOS,Linu","2D Fighter,Action,Fighting,Indie,Cute,Cartoon,Multiplayer,Local Multiplayer,Singleplayer,PvP,Female Protagonist,Pixel Graphics,Colorful,Anime,Fantasy,Tutorial,Magic,Funny,Horses,Memes","Single-player,Online PvP,Shared/Split Screen PvP",19.99,664,3524,4188,42,1396,0.8414517669532,0.0300859598853868,0,6.49978704065585,8.16763571524637,8.34021732094704,3.76120011569356,7.24208235925696
"Flame of Memory","Indie,Strategy","Kacper Stasiełuk","Kacper Stasiełuk",2017-12-08,"Windows","Strategy,Indie","Single-player",0,13,20,33,0,0,0.606060606060606,NA,0,2.63905732961526,3.04452243772342,3.52636052461616,0,0
"Oh...Sir! The Hollywood Roast","Adventure,Indie,Simulation","Vile Monarch","Good Shepherd Entertainment",2017-05-31,"Windows,macO","Indie,Simulation,Adventure,Multiplayer,Funny,Comedy,Pixel Graphics,2D,Memes","Single-player,Online PvP,Shared/Split Screen PvP",3.99,58,327,385,4,1804,0.849350649350649,0.00221729490022173,0,4.07753744390572,5.79301360838414,5.95583736946483,1.6094379124341,7.49831587076698
"Let's Draw","Casual,Indie","Indie Game Group","Indie Game Group",2016-12-30,"Windows","Casual,Indie,Family Friendly,Singleplayer","Single-player",1.99,294,326,620,0,0,0.525806451612903,NA,0,5.68697535633982,5.78996017089725,6.43133108193348,0,0
"Hell Girls","Adventure,Indie,RPG,Strategy","Athena Works","Athena Works,SakuraGame",2017-01-12,"Windows,macO","Sexual Content,Anime,Nudity,Match 3,Mature,Puzzle,RPG,Indie,Strategy,Adventure,Female Protagonist,Casual,NSFW,Hentai,Singleplayer,Memes,Cute","Single-player",0,474,3463,3937,3,1627,0.879603759207518,0.00184388444990781,0,6.16331480403464,8.15017926968233,8.27842825919907,1.38629436111989,7.39510754656249
"ICED","Action,Adventure,Indie,Simulation","AneaGames","AneaGames",2017-05-15,"Windows","Simulation,Adventure,Indie,Action,Survival,Gore,Violent,Multiplayer,Horror","Single-player",9.99,52,118,170,0,0,0.694117647058824,NA,0,3.97029191355212,4.77912349311153,5.14166355650266,0,0
"Queen of Seas","Adventure,Casual,Indie","KomBits Game Studio","KomBits Game Studio",2017-02-02,"Windows","Adventure,Indie,Casual,Pixel Graphics,2D,Underwater,Arcade,Walking Simulator,Side Scroller,Third Person,Colorful,Retro,1980s,Drama,Faith,Old School,Story Rich,Character Customization,Score Attack,Singleplayer","Single-player",0.99,30,108,138,0,0,0.782608695652174,NA,0,3.43398720448515,4.69134788222914,4.93447393313069,0,0
"Permute","Casual,Indie","Cleverweek","Cleverweek",2017-03-17,"Windows,macOS,SteamOS,Linu","Indie,Casual,3D Platformer","Single-player",1.99,28,27,55,0,0,0.490909090909091,NA,0,3.36729582998647,3.3322045101752,4.02535169073515,0,0
"Square n Fair","Casual,Indie","ThinkOfGames","Conglomerate 5",2017-01-31,"Windows","Casual,Indie,Puzzle,Puzzle Platformer,2D,Singleplayer,Adventure,Platformer,Walking Simulator,Minimalist,Pixel Graphics,Family Friendly,Retro,Physics,Relaxing,Short","Single-player",3.99,22,137,159,0,0,0.861635220125786,NA,0,3.13549421592915,4.92725368515721,5.07517381523383,0,0
"Fruit Arranger","Casual,Indie","Mihai Morosanu","Mihai Morosanu",2017-01-23,"Windows","Indie,Casual,Match 3,Psychological Horror,Puzzle","Single-player",0.99,108,192,300,0,0,0.64,NA,0,4.69134788222914,5.26269018890489,5.70711026474888,0,0
"Mighty Party","Action,Adventure,Massively Multiplayer,RPG,Strategy,Free to Play","Panoramik Games LTD","Panoramik Games LTD",2017-03-30,"Windows","Free to Play,Card Game,Strategy,RPG,MMORPG,Turn-Based Tactics,Massively Multiplayer,PvP,Turn-Based Combat,Adventure,Team-Based,Action,Fast-Paced,Trading Card Game,Turn-Based Strategy,Tactical,Competitive,Roguelike,JRPG,Class-Based","Single-player",0,980,1397,2377,220,568,0.587715607909129,0.387323943661972,0,6.88857245956536,7.24279792279376,7.77401507725073,5.39816270151775,6.34388043412633
"Magic Box","Adventure,Casual,Indie","Indie Games Studio","Enoops",2017-01-19,"Windows","Casual,Indie,Adventure,Puzzle,Pixel Graphics,Action-Adventure,2D Platformer,2D,Atmospheric,Physics,Singleplayer","Single-player",0.99,34,60,94,0,0,0.638297872340426,NA,0,3.55534806148941,4.11087386417331,4.55387689160054,0,0
"Project: R.E.B.O.O.T 2","Action,Adventure,Casual,Indie","Volens Nolens Games","Volens Nolens Games",2017-01-27,"Windows","Action,Adventure,Casual,Indie,Platformer,2D Platformer,2D,Psychological Horror,Linear,Singleplayer","Single-player",0.99,36,41,77,1,1007,0.532467532467532,0.00099304865938431,0,3.61091791264422,3.73766961828337,4.35670882668959,0.693147180559945,6.91572344863131
"Dangerous Bullets","Action,Adventure,Indie,RPG","Indie Games Studio","Enoops",2017-05-21,"Windows","Action,Adventure,Indie,RPG,Platformer,Pixel Graphics,2D,Retro,Shooter,2D Platformer,Minimalist,Linear,Singleplayer,Difficult","Single-player",0.99,21,28,49,0,0,0.571428571428571,NA,0,3.09104245335832,3.36729582998647,3.91202300542815,0,0
"Inner silence","Action,Adventure,Casual,Indie","Volens Nolens Games","Volens Nolens Games",2017-02-11,"Windows","Action,Adventure,Casual,Indie,Platformer,Pixel Graphics,2D,Puzzle,Puzzle Platformer,Retro,Bullet Time,Singleplayer","Single-player",0.99,54,117,171,0,2534,0.684210526315789,0,0,4.00733318523247,4.77068462446567,5.14749447681345,0,7.83794891602528
"rooMaze","Action,Adventure,Indie,RPG","ChairKilling","Sometimes You",2017-03-03,"Windows","Action Roguelike,Adventure,Action,Indie,RPG,Roguelike,Pixel Graphics","Single-player",0,74,109,183,0,0,0.595628415300546,NA,0,4.31748811353631,4.70048036579242,5.21493575760899,0,0
"NeverEnd","Adventure,Indie","Duck","Sometimes You",2017-02-16,"Windows,macOS,SteamOS,Linu","Indie,Adventure,Roguelike,Roguelite,Action","Single-player",0,62,62,124,0,0,0.5,NA,0,4.14313472639153,4.14313472639153,4.8283137373023,0,0
"Tomb Joe","Action,Adventure,Casual,Indie","Amaterasu Software","Amaterasu Software",2017-04-23,"Windows","Casual,Adventure,Indie,Action,Platformer","Single-player",0.99,99,99,198,0,0,0.5,NA,0,4.60517018598809,4.60517018598809,5.29330482472449,0,0
"Katy and Bob Way Back Home","Casual,Strategy","Creobit","8Floor",2017-10-17,"Windows","Strategy,Casual,Time Management,Cooking,Arcade,Life Sim,Side Scroller,Clicker,2D,Cartoony,Colorful,Cute,Management,Economy,Family Friendly,Funny,Logic,Relaxing,PvE,Singleplayer","Single-player",4.99,23,88,111,0,1373,0.792792792792793,0,0,3.17805383034795,4.48863636973214,4.71849887129509,0,7.22548147278229
"Mosaics Galore 2","Action,Adventure,Casual,Simulation,Sports","Creobit","8Floor",2018-09-03,"Windows,macO","Action,Adventure,Casual,Simulation,Puzzle,Family Friendly,Arcade,Exploration,Anime,2D,Cartoony,Colorful,Cute,Comedy,Funny,Female Protagonist,PvE,Tutorial,Sports,Singleplayer","Single-player",0,15,78,93,0,0,0.838709677419355,NA,0,2.77258872223978,4.36944785246702,4.54329478227,0,0
"Felix Jumpman","Action,Casual,Indie","ThinkOfGames,The Storytelling Studio","Conglomerate 5",2017-01-24,"Windows","Indie,Action,3D Platformer,Singleplayer,Platformer,Dating Sim,Space,Psychological Horror,Adventure,Walking Simulator,Exploration,Minimalist,3D,Survival,Atmospheric,Physics,Casual,Relaxing,Nudity","Single-player",0,55,64,119,0,1904,0.53781512605042,0,0,4.02535169073515,4.17438726989564,4.78749174278205,0,7.5522372875608
"Other Worlds India","Action,Adventure,Casual,Indie","SharF Co.","SharF Co.",2017-01-20,"Windows","Choose Your Own Adventure,Metroidvania,Casual,Open World,Sandbox,Difficult,Platformer,Action-Adventure,2D,Funny,Action,Pixel Graphics,Anime,Adventure,Retro,Multiplayer,Singleplayer,Indie,Early Access,Exploration","Single-player",0,46,72,118,0,0,0.610169491525424,NA,0,3.85014760171006,4.29045944114839,4.77912349311153,0,0
"Purgatory II","Adventure,Indie,Strategy","New Reality Games,Eduard Mirica","New Reality Games",2018-02-28,"Windows","Indie,Strategy,Adventure,Fantasy,Pixel Graphics,RPG","Single-player",0,26,16,42,0,0,0.380952380952381,NA,0,3.29583686600433,2.83321334405622,3.76120011569356,0,0
"State of Anarchy: Master of Mayhem","Action,Casual,Indie","Lapovich Team","Lapovich Team",2017-03-31,"Windows,macOS,SteamOS,Linu","Action,Casual,Indie,Top-Down Shooter,Funny,Twin Stick Shooter,Shooter,Great Soundtrack,2D,Bullet Hell,Singleplayer,Comedy,Shoot 'Em Up,Difficult,Pixel Graphics,Loot,Violent,Post-apocalyptic,Adventure,Roguelite","Single-player",2.99,85,468,553,0,0,0.84629294755877,NA,0,4.45434729625351,6.15060276844628,6.31716468674728,0,0
"Oracle","Adventure,Casual,Indie,Simulation","Watercolor Games","Watercolor Games",2017-02-28,"Windows","Adventure,Indie,Walking Simulator,Casual,Simulation,Open World,Atmospheric,Singleplayer,Story Rich,First-Person,Great Soundtrack","Single-player",0.99,119,126,245,0,3484,0.514285714285714,0,0,4.78749174278205,4.84418708645859,5.50533153593236,0,8.15622332319462
"365 Days","Action,Adventure,Indie,RPG,Simulation","Mugle Studio","Mugle Studio",2019-02-25,"Windows,macOS,SteamOS,Linu","Action,Adventure,Indie,RPG,Simulation,Survival","Single-player",9.99,23,12,35,0,0,0.342857142857143,NA,0,3.17805383034795,2.56494935746154,3.58351893845611,0,0
"Nihilist Simulator","Adventure,Casual,Indie,Simulation","hyperboreanGames","Back To Basics Gaming",2017-12-11,"Windows","Simulation,Adventure,Indie,Casual,Violent","Single-player",0,15,83,98,0,0,0.846938775510204,NA,0,2.77258872223978,4.43081679884331,4.59511985013459,0,0
"ANIMALITY","Adventure,Casual,Indie,Early Access","ColloseusX","Phat Phrog Studios",2017-01-02,"Windows","Indie,Casual,Adventure,Early Access,Cute,Runner","Single-player,Shared/Split Screen Co-op",1.99,184,603,787,0,0,0.766200762388818,NA,0,5.22035582507832,6.40357419793482,6.66949808985788,0,0
"Drunken Fight Simulator","Action,Indie","Volens Nolens Games","Volens Nolens Games",2017-01-17,"Windows","Action,Indie,Simulation,Fighting,Physics,Beat 'em up,Sandbox,Third Person,Early Access,Comedy,Local Co-Op,Singleplayer,Local Multiplayer","Single-player",4.99,58,151,209,0,1707,0.722488038277512,0,0,4.07753744390572,5.02388052084628,5.34710753071747,0,7.44307837434852
"Brother Wings","Action,Casual,Indie","Brogames","HandMade Games",2017-01-10,"Windows","Casual,Action,Indie,Shoot 'Em Up,Puzzle,Arcade,Shooter,Point & Click,Survival,Choose Your Own Adventure,Dungeon Crawler,2D,Pixel Graphics,Choices Matter,Singleplayer,Online Co-Op,Multiplayer,Massively Multiplayer,Retro","Single-player",4.99,44,99,143,1,2232,0.692307692307692,0.000448028673835125,0,3.80666248977032,4.60517018598809,4.969813299576,0.693147180559945,7.71110125184016
"Snake Party","Indie,Racing","Displacement Studios","Displacement Studios",2017-02-17,"Windows,SteamOS,Linu","Indie,Racing","Shared/Split Screen PvP",0.99,27,15,42,0,0,0.357142857142857,NA,0,3.3322045101752,2.77258872223978,3.76120011569356,0,0
"Chess: King of Crowns Chess Online","Casual,Indie,Strategy","none","none",2018-03-27,"Windows","Chess,Tabletop,Turn-Based Tactics,Turn-Based Strategy,Tactical,Text-Based,Strategy,War,Multiplayer,Fantasy,Casual,Board Game,Card Game,Medieval,Indie,Singleplayer,Real Time Tactics,Trading Card Game,2D,Military","Single-player,Online PvP",0,6,3,9,0,0,0.333333333333333,NA,0,1.94591014905531,1.38629436111989,2.30258509299405,0,0
"Spirit of Maya","Action,Indie","Blind Recluse","Blind Recluse",2017-01-06,"Windows","Indie,Action","Single-player",1.99,15,33,48,0,0,0.6875,NA,0,2.77258872223978,3.52636052461616,3.89182029811063,0,0
"2 Ninjas 1 Cup","Action,Indie","Vogelfänger","Vogelfänger",2017-02-03,"Windows,SteamOS,Linu","Action,Platformer,Ninja,2D,Memes,Comedy,Difficult,Singleplayer,Pixel Graphics,Great Soundtrack,Replay Value,Precision Platformer","Single-player",0.99,71,232,303,0,0,0.765676567656766,NA,0,4.27666611901606,5.4510384535657,5.71702770140622,0,0
"Zoop! - Hunter's Grimm","Action,Adventure,Indie,RPG","Warfare Studios","Senpai Studios",2017-03-03,"Windows","Anime,RPG,Adventure,RPGMaker,Indie,Action,Nudity,Sexual Content","Single-player",1.99,129,192,321,0,0,0.598130841121495,NA,0,4.86753445045558,5.26269018890489,5.77455154554441,0,0
"Winexy","Adventure,Casual,Indie","Heaven Brotherhood","GrabTheGames",2017-01-13,"Windows","Casual,Indie,Puzzle,Simulation,Abstract,Difficult,Replay Value,Arcade,Third Person,Physics,Singleplayer,Fantasy,Surreal,Family Friendly,Atmospheric,3D Platformer,Walking Simulator,Multiplayer,Short,Adventure","Single-player",4.99,59,112,171,0,1529,0.654970760233918,0,0,4.0943445622221,4.72738781871234,5.14749447681345,0,7.33302301438648
"Arena: Blood on the Sand VR","Action,Indie,Simulation","Random Bird Studio","Conglomerate 5",2017-01-10,"Windows","Action,Indie,Simulation,Swordplay,Arena Shooter,Controller,VR","Single-player",0,24,33,57,0,5460,0.578947368421053,0,0,3.2188758248682,3.52636052461616,4.06044301054642,0,8.60538720215215
"PUBG: BATTLEGROUNDS","Action,Adventure,Massively Multiplayer,Free to Play","KRAFTON, Inc.","KRAFTON, Inc.",2017-12-21,"Windows","Survival,Shooter,Battle Royale,Multiplayer,FPS,PvP,Third-Person Shooter,Action,Online Co-Op,Tactical,Co-op,First-Person,Strategy,Early Access,Competitive,Third Person,Team-Based,Difficult,Simulation,Stealth","Online PvP",0,969052,1343909,2312961,600829,3236027,0.581034007923177,0.185668722788778,0,13.7840745849396,14.1110938335373,14.6540395121984,13.3060673116075,14.9898572097807
"BRAIN / OUT","Action,Free to Play,Indie,Massively Multiplayer","Desertkun","Desertkun",2017-02-24,"Windows,macOS,SteamOS,Linu","Free to Play,2D,Shooter,Multiplayer,Pixel Graphics,Action,Massively Multiplayer,Survival,Platformer,Indie,Co-op,Violent,Gun Customization,Side Scroller,War,Post-apocalyptic,Gore,Local Multiplayer,Casual,Singleplayer","Online PvP",0,2784,12646,15430,48,1978,0.819572261827609,0.0242669362992922,0,7.93200315236138,9.44517531187998,9.64413375207121,3.89182029811063,7.59034694560257
"LEGO® City Undercover","Action","Traveller's Tales","TT Games",2017-04-04,"Windows","LEGO,Open World,Action,Adventure,Comedy,Co-op,Funny,Family Friendly,Multiplayer,Singleplayer,Sandbox,Local Co-Op,Crime,Racing,Exploration,Split Screen,Controller,Local Multiplayer,Memes,Online Co-Op","Single-player",19.99,805,7187,7992,273,804,0.899274274274274,0.33955223880597,0,6.69208374250663,8.88016824790345,8.98632143762602,5.61312810638807,6.69084227741856
"City Siege: Faction Island","Action,Indie,Strategy","Ish Games","Conglomerate 5",2017-03-17,"Windows","Action,Indie,Platformer,Shoot 'Em Up,Shooter,Destruction,Tanks,Physics,War,2D,Retro,Arcade,Side Scroller,Cartoony,Colorful,Military,Combat,Singleplayer,Casual,Strategy","Single-player",0.99,56,109,165,2,2379,0.660606060606061,0.000840689365279529,0,4.04305126783455,4.70048036579242,5.11198778835654,1.09861228866811,7.77485576666552
"The Outer Worlds","RPG","Obsidian Entertainment","Private Division",2020-10-23,"Windows","Open World,Action RPG,RPG,Exploration,FPS,Adventure,Singleplayer,Story Rich,Choices Matter,Sci-fi,First-Person,Shooter,Space,Action,Character Customization,PvE,Comedy,Action-Adventure,Colorful,Funny","Single-player",29.99,3949,20534,24483,192,16900,0.838704407139648,0.0113609467455621,0,8.28147085789517,9.92988602639066,10.105775121971,5.26269018890489,9.73512807075823
"Two Worlds II HD - Shattered Embrace","Indie,RPG","Reality Pump Studios","TopWare Interactive",2019-12-06,"Windows","RPG,Indie,Gore,Violent,Nudity,Sexual Content","Single-player",24.99,17,6,23,0,4999,0.260869565217391,0,0,2.89037175789616,1.94591014905531,3.17805383034795,0,8.51719319141624
"Riot of the numbers","Action,Casual,Indie","Mihai Morosanu","Mihai Morosanu",2017-01-19,"Windows,macOS,SteamOS,Linu","Action,Indie,Casual","Single-player",0.99,30,59,89,0,1882,0.662921348314607,0,0,3.43398720448515,4.0943445622221,4.49980967033027,0,7.54062152865715
"Ys VIII: Lacrimosa of DANA","Action,RPG","Nihon Falcom","NIS America, Inc.",2018-04-16,"Windows","RPG,JRPG,Action,Anime,Great Soundtrack,Adventure,Action RPG,Singleplayer,Story Rich,Hack and Slash,Cute,Open World,Exploration,Fantasy,Controller,Female Protagonist,Difficult,Co-op,Local Co-Op","Single-player,Shared/Split Screen Co-op",39.99,589,4748,5337,0,0,0.889638373618138,NA,0,6.38012253689976,8.46568934854912,8.58260632996447,0,0
"Alpacapaca Dash","Casual,Indie","Synnergy Circle Games","Synnergy Circle Games",2017-01-23,"Windows,macOS,SteamOS,Linu","Indie,Casual,Runner,Cute,Difficult,Arcade,Retro,Racing,Side Scroller,Anime,Singleplayer,Platformer,2D,Pixel Graphics,Family Friendly,Comedy,Procedural Generation,PvE,Character Customization,Score Attack","Single-player",0.99,23,175,198,0,0,0.883838383838384,NA,0,3.17805383034795,5.17048399503815,5.29330482472449,0,0
"Yonder: The Cloud Catcher Chronicles","Adventure,Indie","Prideful Sloth","Prideful Sloth",2017-07-18,"Windows","Open World,Adventure,Exploration,Relaxing,Crafting,Farming Sim,Cute,Casual,Singleplayer,Sandbox,Indie,Building,Agriculture,Atmospheric,Fantasy,Family Friendly,RPG,Third Person,Fishing,Multiplayer","Single-player",24.99,538,2484,3022,9,1299,0.821972203838518,0.0069284064665127,0,6.289715570909,7.81802793853073,8.01400499477946,2.30258509299405,7.17011954344963
"Hero Barrier","Action,Adventure,Indie","The Rock Studio","Beijing New Era Network Technology Co., Ltd.",2017-03-30,"Windows","Action,Adventure,Indie","Single-player",0.99,28,43,71,0,0,0.605633802816901,NA,0,3.36729582998647,3.78418963391826,4.27666611901606,0,0
"idleBeer","Casual,Indie,Simulation","Victor Corradi","Corradi Games",2017-08-20,"Windows,macOS,SteamOS,Linu","Casual,Simulation,Indie,Clicker","Single-player",0,38,18,56,0,0,0.321428571428571,NA,0,3.66356164612965,2.94443897916644,4.04305126783455,0,0
"The Last Hope: Trump vs Mafia - North Korea","Action,Adventure,Casual,Indie,Simulation,Sports,Strategy","new dev","new dev",2017-01-20,"Windows","Indie,Action,Adventure,Casual,Simulation,First-Person,Shooter,Political,Dark,Addictive,Military,War,Strategy,Sports,Memes,Violent,Exploration,Funny,Comedy,Destruction","Single-player",4.99,225,261,486,0,0,0.537037037037037,NA,0,5.42053499927229,5.5683445037611,6.18826412308259,0,0
"Langoth","Action,Adventure,Indie","Atum Software","Sometimes You",2017-02-27,"Windows,macOS,SteamOS,Linu","Indie,Adventure,Action","Single-player",0,36,36,72,0,0,0.5,NA,0,3.61091791264422,3.61091791264422,4.29045944114839,0,0
"Nash Racing","Indie,Racing","Tero Lunkka","Tero Lunkka",2017-08-02,"Windows","Racing,Indie","Single-player",3.99,98,77,175,0,0,0.44,NA,0,4.59511985013459,4.35670882668959,5.17048399503815,0,0
"Insurgency: Sandstorm","Action","New World Interactive","Focus Entertainment",2018-12-12,"Windows","FPS,Realistic,Shooter,Military,Multiplayer,Tactical,Action,First-Person,War,Online Co-Op,Co-op,Gore,Violent,Atmospheric,Difficult,Simulation,Open World,Massively Multiplayer,Indie,Choices Matter","Online PvP,Online Co-op",29.99,17499,99891,117390,1873,14474,0.850932788142091,0.129404449357469,0,9.76995615991161,11.51184488135,11.6732655224495,7.53583046279837,9.5801783024412
"Narborion Saga","Adventure,RPG,Strategy","Liber Primus Games","Volens Nolens Games",2017-03-20,"Windows","Adventure,RPG,Strategy","Single-player,Online PvP",4.99,22,21,43,0,0,0.488372093023256,NA,0,3.13549421592915,3.09104245335832,3.78418963391826,0,0
"The Albatross","Action,Adventure,Indie","FlagmanJeremy","FlagmanJeremy",2017-02-15,"Windows","Action,Indie,Adventure,First-Person","Single-player",0.99,55,86,141,0,0,0.609929078014184,NA,0,4.02535169073515,4.46590811865458,4.95582705760126,0,0
"The Astral Hero","Action,Adventure,Casual,Indie","Ardi Studio","Garage Games",2017-05-05,"Windows","Casual,Adventure,Indie,Action","Single-player",0.99,53,72,125,0,0,0.576,NA,0,3.98898404656427,4.29045944114839,4.83628190695148,0,0
"Judas","Action,Adventure,Casual,Indie","Studio48","Meridian4",2017-01-18,"Windows","Psychological Horror,Horror,Dark,Supernatural,Adventure,Exploration,Hidden Object,Puzzle,Point & Click,Action-Adventure,First-Person,3D,Detective,Action,Thriller,Demons,Stealth,Survival,Investigation,Mystery","Single-player",2.99,45,90,135,0,0,0.666666666666667,NA,0,3.8286413964891,4.51085950651685,4.91265488573605,0,0
"Caliper","Casual,Indie,Simulation","Tort","Conglomerate 5",2017-02-01,"Windows,SteamOS,Linu","Casual,Simulation,Puzzle,Platformer,3D Platformer,3D,Colorful,Family Friendly,Logic,Singleplayer,Indie","Single-player",0.99,9,46,55,0,0,0.836363636363636,NA,0,2.30258509299405,3.85014760171006,4.02535169073515,0,0
"Candy Machine","Casual,Indie,Simulation,Strategy","Colossal Wreck","Colossal Wreck",2017-04-24,"Windows","Casual,Strategy,Indie,Simulation,Building,Sandbox,Singleplayer,Management,Economy,Replay Value,Minimalist,Atmospheric,Surreal,Relaxing,Short,Colorful,Base Building,Great Soundtrack,Cute","Single-player",7.99,32,15,47,0,0,0.319148936170213,NA,0,3.49650756146648,2.77258872223978,3.87120101090789,0,0
"Monster Hunter: World","Action","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",2018-08-08,"Windows","Co-op,Multiplayer,Action,Open World,RPG,Third Person,Character Customization,Adventure,Fantasy,Difficult,Action RPG,Singleplayer,Exploration,Great Soundtrack,Replay Value,Atmospheric,Hack and Slash,JRPG,Souls-like,MMORPG","Single-player",29.99,55083,369169,424252,67520,329333,0.870164430574281,0.205020450425557,0,10.916614571847,12.8190125215379,12.9580852543738,11.1201939395867,12.7048277123513
"Assassin's Creed® Origins","Action,Adventure,RPG","Ubisoft Montreal","Ubisoft",2017-10-26,"Windows","Open World,Assassin,Action,RPG,Stealth,Adventure,Parkour,Historical,Singleplayer,Third Person,Story Rich,Action RPG,Exploration,Multiplayer,Atmospheric,Great Soundtrack,Heist,Nudity,Sexual Content,Co-op","Single-player",59.99,13327,84881,98208,0,0,0.864298224177256,NA,0,9.49762236440662,11.349017335687,11.4948531398375,0,0
"Rest House","Adventure","studio Don Quixote","studio Don Quixote,Minotaur production",2020-03-10,"Windows","Adventure,Puzzle,Horror,Psychological Horror,Dark Fantasy,Psychological,Choose Your Own Adventure,Indie,Early Access,Comedy,Dark Comedy,Action-Adventure","Single-player,Online PvP",4.99,26,10,36,0,0,0.277777777777778,NA,0,3.29583686600433,2.39789527279837,3.61091791264422,0,0
